talk_id,title,abstract,type,session
37,Use of eBird Community Science Data to Predict the Distribution of Wintering Grassland Songbirds in the Western Cross Timbers Ecoregion,"Abstract: Grassland songbirds are one of the most threatened groups of birds in North America and under-researched in their wintering range. Community science projects such as eBird collect useful data for creating species distribution models, but can be biased towards human-dense regions, highly detectable species, and breeding or migratory seasons. Savannah sparrows (Passerculus sandwichensis) are declining grassland songbirds that overwinter in north-central Texas but are rare on eBird in this area. Our objective was to use eBird data to predict encounter rate and distribution of savannah sparrows across the Western Cross Timbers ecoregion. We will also obtain predictions for increasing encounter rates. We obtained 10 years (2014–2024) of complete eBird checklists (n = 9,171) between October to March within the study area and created a detection/non-detection dataset (n = 571 detections). We used a random forest model with checklist location, presence-absence, landcover data, elevation, and effort variables as predictors of savannah sparrow distribution. We evaluated model performance using sensitivity, specificity, Precision-Recall AUC, F1 score, and Matthews correlation coefficient. Our preliminary results show that the top-performing model had an AUC = 0.15, suggesting further refinement is needed. The top landcover predictors are length of edge of grasslands and percent landcover of parkland. Variables for survey effort indicated that surveys from December to February, with increased search area, and for a minimum of 2 hr will increase encounter rates in our area. This modeling approach can inform species distribution models of uncommon bird species using community science data.",oral,"Biometrics, Population Monitoring, & Citizen Science"
38,Outcome-based Monitoring for Assessing Fall and Winter Surface Water Availability for Waterfowl Habitat in the Texas Gulf Coast Region,"Abstract: Migratory Bird Joint Ventures use a partnership-based approach to deliver geographically- specific bird population and habitat objectives. The Texas portion of the Gulf Coast Joint Venture (GCJV) provides suitable habitat for migrating and wintering waterfowl. The GCJV uses bioenergetic models to translate winter waterfowl population targets into habitat objectives for this important region. Through annual assessments of fall and winter surface water availability, the GCJV evaluates progress toward habitat objectives and informs conservation priorities. Remotely sensed imagery (e.g., Landsat) was used to quantify abundance of fall and winter waterfowl habitat on inland agricultural lands in the Texas portion of the GCJV during three periods of its fall-winter planning window. The GCJV quantified waterfowl inland agricultural habitat abundance for 38 fall-winter periods (1985–2024), revealing significant inter- and intra-annual variation in habitat abundance within and among Texas Initiative Area planning regions. Inland agricultural waterfowl habitat objectives were achieved 48–60% of early period assessments and 8–70% of mid-late period assessments across Texas Initiative Areas. These data depict the spatial and temporal variation in waterfowl habitat across the Texas portion of the GCJV landscape. We will demonstrate how outcome-based monitoring contributes to assessing progress toward habitat objectives. Targeted wetland delivery programs, like the Texas Prairie Wetlands Project can contribute to achieving fall-winter, inland agricultural GCJV waterfowl habitat objectives.",oral,"Biometrics, Population Monitoring, & Citizen Science"
39,Did You Hear That? Counting Quail Using Autonomous Recorders and Hierarchical Models,"Abstract: Autonomous recording units (ARUs) are increasingly used in avian research and management due to their ability to survey large spatial extents across long temporal periods. However, a drawback of ARUs is the ability to process data accurately and efficiently, but recent developments in acoustic classifiers show promise in expediting acoustic data workflows. To investigate the efficacy of ARUs for avian species management, we deployed 27 ARUs across La Copita Demonstration Ranch and Research Area in southern Texas during the northern bobwhite quail (Colinus virginianus; hereafter, quail) breeding season (May-July) to estimate abundance. To process the acoustic data, we used two acoustic classifiers: BirdNET, an open-source classifier, and a quail-specific classifier. We implemented a Bayesian hierarchical model to estimate quail abundance that accounts for: 1) false positives, 2) detection, and 3) and factors influencing abundance. We collected 1,249 hours of acoustic data across 93, thirty-minute morning surveys and used 54 hours (4 days) which detected 2,038 quail calls. To validate the acoustic model, we conducted point counts at 10 sites using mental capture-recapture and detected 69 quail across 4 survey periods. We will assess whether estimates of quail abundance from the acoustic models are comparable to estimates obtained from the point count model and determine a acoustic classifier’s false positive rate influence on precision. Our findings will present a workflow for using ARUs as a method for avian monitoring and management.",oral,"Biometrics, Population Monitoring, & Citizen Science"
40,Optimizing Spatially Explicit Capture-recapture Study Design Across Varying Animal Movement Strategies,"Abstract: How animals move through space is an important consideration when designing studies to estimate wildlife population parameters. When estimating population density using closed capture-recapture models, heterogeneity in animal movement and home range location can bias detection probabilities. However, spatially explicit capture-recapture (SECR) models improve density estimates by incorporating the spatial scale of an individual’s movement and the location of an individual’s home- range center relative to trap locations. Advances in GPS collars have also expanded our ability to identify animal movement models and integrate them into SECR frameworks. While simulation studies have provided several optimizations for SECR detector array designs, accounting for different animal movement patterns remains a knowledge gap. Our objective was to use simulations to determine the optimal detector array design across five animal movement models: random-walk, nomadic, central place, habitat- driven, and territorial. Each movement pattern was simulated 100 times under an evenly-spaced, random, and clustered trap array design, with encounter histories created under the Poisson encounter model. We further assessed the impact of selecting detector locations based on habitat configuration. We evaluated bias, coverage, and root mean square error and found that evenly-spaced arrays generally perform well across metrics and movement patterns. We found that random arrays often also perform almost as well but that clustered arrays can have high error and low precision, especially under more complex movement. These results can be used by researchers to determine the ideal array design for multiple known movement models and the most versatile design when movement patterns are unknown. Conservation & Ecology of Mammals III Pioneer I, February 20, 2025 Moderator: Elise Spain",oral,"Biometrics, Population Monitoring, & Citizen Science"
41,Niche Separation Between a Sympatric Specialist and Generalist Felid in Tamaulipan Thornscrub,"Abstract: Similarly-sized animals with overlapping ranges and natural histories have the potential to have competitive interactions, which can lead to spatial or temporal segregation in resource use. In South Texas, two mesocarnivores of similar size, ocelots (Leopardus pardalis) and bobcats (Lynx rufus), coexist in Tamaulipan thornscrub. It has been demonstrated that the endangered ocelot is a closed canopy specialist, relying on dense thornscrub cover, while bobcats are habitat generalists and are able to adapt to a variety of mixed and open canopy cover environments. Using a two-species occupancy model, we sought to better understand the drivers in the probability of use of thornscrub cover and other vegetative communities to understand the niche separation between bobcats and ocelots. To achieve this, we deployed a 1- km2 camera grid on the East Foundation’s ~ 109-km2 El Sauz ranch with data collected from February through July 2024. We hypothesized that ocelots would be more likely to occur at sites where bobcats are also present and where percent thornscrub cover is more extensive, reflecting their dense thornscrub specialization. Conversely, we predicted that bobcats would be more likely to occur independently of ocelots and where there are mixed or open canopy vegetation types. Our results will assist in better understanding the spatial dynamics of bobcats and ocelots and will have important implications for endangered ocelot recovery in South Texas.",oral,Conservation & Ecology of Mammals III
42,Genetic Diversity of Federally Endangered Ocelots in the United States,"Abstract: Managing for genetic diversity in endangered species is critical, given that low genetic diversity can reduce fitness and impact population viability. Small populations at the peripheries of their range are particularly susceptible to loss of diversity via genetic drift and inbreeding. Ocelots (Leopardus pardalis) are a widely distributed felid species in the Americas, but listed as endangered in the United States. Currently, there are as few as 100 individuals in two isolated populations in South Texas, one on privately-owned ranchlands, and the other on the Laguna Atascosa National Wildlife Refuge. To improve long-term viability of ocelots in South Texas, a new federally-supported reintroduction program has been initiated, making baseline information on the current state of genetic diversity a critical need. We genotyped 170 wild ocelots sampled from 1990 to 2024 and grouped them into six geographic and temporal groups based on capture year and location. We used whole genome sequencing and microsatellite analysis to estimate indices of genetic diversity, quantify inbreeding, assess divergence among populations, and identify potential dispersers. Pairwise FST increased between the Ranch and Refuge populations across time, indicative of genetic drift and accumulation of inbreeding. Individuals in both populations had longs runs of homozygosity, reflective of recent inbreeding. We detected the first dispersal events between the populations in > 30 years, as two individuals caught in the Refuge population were genetically assigned to the Ranch population. Our results showed recent connectivity between these two populations and suggests the potential for natural gene flow to aid species recovery.",oral,Conservation & Ecology of Mammals III
43,From Co-occurrence Patterns to Trophic Interactions: A Meta-analysis of Spatial and Temporal Co-occurrence in Carnivora Mammals and Their Preys,"Abstract: Empirical assessment of antagonistic interactions in mammals is challenging. Therefore, most studies have relied on indirect evidence such as the spatial or temporal species co-occurrence patterns, to make inferences about interactions. The suitability of co-occurrence patterns hinges on the assumption that factors influencing interaction intensity would reflect on the spatial and temporal distribution of species. However, previous assessments of mammal co-occurrence patterns have shown context- dependence and controversial results. We conducted a systematic literature review and meta-analysis to elucidate how the morphological and behavioral traits of species and environmental factors affect mammal's spatial and temporal co-occurrence patterns. To examine the relationship of co-occurrence patterns with species traits and latitude, we employed a generalized linear mixed model approach. We selected a total of 152 peer- reviewed studies published between 2010 and 2022. We found evidence of how body mass ratio, latitude, and hunting strategy, contribute to explaining pairwise co- occurrence patterns of predator-prey species. Nonetheless, the alignment between these drivers and co-occurrence patterns did not match expectations for predator-prey interactions. Furthermore, the importance and direction of relationships between the variables and co-occurrence patterns changed contingent upon the analyzed dimension (spatial or temporal), and predator family identity. Overall, we found body mass ratio and hunting strategy can be useful for inferring predator-prey interactions from co- occurrence patterns. The variables and relationships identified in this study, when approached within a suitable conceptual and analytical framework, have the potential to foster valid interpretations from mammalian co-occurrence data.",oral,Conservation & Ecology of Mammals III
44,Drought Events Alter Endangered Ocelot Movement and Niche Overlap with Bobcats at Their Northern Range Boundary in South Texas,"Abstract: Ongoing environmental change is altering climatic conditions globally, with pronounced effects on the ecology of species and communities. Consequently, conservation and management are increasingly challenged with recovering species in systems that are dissimilar to historical baselines. Climate extremes (e.g., drought) can be challenging for animals both physiologically and behaviorally when resources are limited and the cost to forage, avoid predators, and find mates increases. However, few studies have quantified how abiotic extremes affect activity patterns, space use, and ultimately energetic demands in the context of species recovery. To better understand the role climate extremes have on species recovery, we estimated daily movement rates and habitat selection of the federally endangered ocelot (Leopardus pardalis) and a sympatric carnivore (bobcat Lynx rufus) across periods of drought in South Texas, USA between 2017 and 2024. We used GPS telemetry to calculate energy expenditure and predicted the physiological cost of alternate climatic scenarios. We found the extreme drought conditions increased niche overlap between ocelots and bobcats in space and time. In addition, we found ocelots increased their daily distance traveled during periods of drought and consequently increased daily energy expenditure. Extreme abiotic conditions pose difficult challenges for management with limited tools to mitigate climate, but understanding behavioral changes and physiological limitations is critical to evaluate progress toward species recovery and promote long-term persistence.",oral,Conservation & Ecology of Mammals III
45,First Recorded Between-population Dispersal of a Male Ocelot in South Texas: Its Significance for Planning the Recovery of the Species the United States,"Abstract: In the United States, two known breeding endangered ocelot (Leopardus pardalis) populations remain, with both found in southern Texas. The smaller Refuge Population is in Cameron County and occupies the Laguna Atascosa National Wildlife Refuge (LANWR) and surrounding areas, while the larger Ranch Population occurs to the north on private lands in Willacy and Kenedy Counties. For the past 40 years that ocelots have been studied in Texas, lack of evidence led researchers to believe that these populations were isolated from each other. Nevertheless, in March 2024, a research team from the Caesar Kleberg Wildlife Research Institute at Texas A&M University – Kingsville captured at LANWR a male ocelot with a pit tag that corresponded to an individual captured a year earlier by the East Foundation in the Ranch Population. This ocelot, LAO04M-24, traveled at least 37 kilometers between capture locations. Bloodwork and physical examination did not reveal any clinically significant impacts to health after dispersal, and the ocelot’s present movements suggest a resident status in the Refuge Population with a core area of space use established in LANWR. New genetic evidence from a concurrent study indicates that ocelot dispersal has occurred between these populations in recent years, and the recorded dispersal of ocelot LAO04M-24 offers a time frame for dispersal and information about the individual’s physiological conditions before and after dispersal. This recorded dispersal and current research on ocelot movements has implications for ocelot recovery planning, especially surrounding strategies to promote population connectivity or conduct augmentation of the populations.",oral,Conservation & Ecology of Mammals III
46,"Connectivity and Urban Greenspaces: Evaluating the Role of Landscape Factors on Urban Carnivore Occupancy in Denton, Texas","Abstract: Urban greenspaces can provide multiple services: from positive outdoor recreation to a conduit of protection for urban species across an urban matrix. Connectivity plays an important role for urban carnivore persistence along a fragmented landscape, with green spaces aiding in travel and/or to acquire resources. Although connectivity depends on many landscape factors, recent studies suggest that interconnectedness of an urban green space is an important attribute to consider for urban carnivores. Identifying which landscape factors hold an ecological importance for certain species is critical to understand urban carnivore persistence in a human- dominated landscape. For my study, I investigate how land attributes of the urban landscape in Denton, Texas impact patterns of occupancy for bobcats (Lynx rufus) and coyotes (Canis latrans) in urban greenspaces. Density estimations were captured via double-camera stations (59, 118) across six different study sites from June-November 23’& 24’, using spatially explicit capture-recapture (SECR) analysis. Each site was classified by degree of isolation and spatially modeled via land cover variables like land use, patch size, and least cost path (LCP), to determine their linkage in the landscape. Primary data show coyotes are present in all sites, while bobcats had a high probability of detection in all sites except one. The greenspace with low bobcat detection also has a high degree of isolation and low connectivity based on LCP and flow analysis. Results suggest that the availability of corridors is important for bobcat intensity of use of a greenspace, along with the land use and management of this landscape. Conservation & Ecology of Birds III Pioneer II, February 20, 2025 Moderator: Jordan Giese",oral,Conservation & Ecology of Mammals III
47,Diversity of Migrating and Wintering Birds at Livestock Tanks in the Trans- Pecos,"Abstract: Birds overwintering in the Chihuahuan Desert grasslands have declined by 70% since 1970. In the harsh climate of the arid southwest, dirt livestock tanks could be an important source of water, food, and shelter for migratory bird species. Our study documents which migrating and wintering birds of the Trans-Pecos utilize dirt livestock tanks and evaluates how characteristics such as tank size, brush density, and water level relate to bird diversity and abundance. We are using double-observer point count surveys and automated recording units (ARUs) to determine what bird species are present at dirt livestock tanks and how they are utilizing them. Point count survey results have shown significant diversity of birds actively using livestock tanks, with 52 species of birds across 22 families and 9 orders detected from September 2023 through March 2024. Birds represented in the results include raptors, shorebirds, warblers, sparrows, flycatchers, and ducks, and 14 out of the 52 bird species are grassland specialists. Most of the grassland habitats in the Trans-Pecos are privately owned and cattle are often used to manage these habitats (e.g., enhancing plant biodiversity through grazing). The goal of this study is to produce management recommendations for dirt livestock tanks, such as maximum levels of brush and optimum tank size, that will allow private landowners to meet their bird conservation goals while supporting their livestock operations.",oral,Conservation & Ecology of Birds III
48,Avian Community Science on American College Campuses Across the,"Abstract: Rapid urbanization is altering native ecosystems at alarming rates creating a growing necessity to understand habitat usage in urban areas. Of chief concern are migratory birds who are currently experiencing unprecedented declines numbering in the billions. These birds require high quality habitat for stopover sites in order to refuel and rest, which is becoming more scarce due to habitat loss and fragmentation. One often overlooked source of habitat are college and university campuses. These habitat patches not only provide the opportunity to evaluate unique human-wildlife interactions but also house native vegetation in many urban areas. Due to the lack of effective sampling, we don’t possess the power to analyze these campuses on a macro level. Using community science we analyze the sampling effort of 368 college campuses along the North American Central Flyway, one of four major avian migratory routes through the United States. We consider multiple landscape variables such as urbanization, light pollution, and vegetation cover in conjunction with institutional characteristics to elucidate these relationships. Our results indicate associations with multiple anthropogenic environmental variables as well as interactions with institutional attributes. In this talk, we will discuss these results and how they influence our idea of what composes an active biodiverse campus. Understanding the environmental relationships between campus and ecosystem will allow for more effective conservation practices as well as development of wide-scale biodiversity monitoring.",oral,Conservation & Ecology of Birds III
49,Space Use and Movements of Inland Wintering Whooping Cranes in the Aransas-Wood Buffalo Population,"Abstract: Aransas-Wood Buffalo Population (AWBP) whooping cranes are increasingly using inland areas for a portion of the winter. There have been individuals near Granger Lake during 5 of the last 13 winters and 11 of the last 13 winters in Colorado and Wharton counties, Texas, USA. At least 11 individuals used Colorado/Wharton counties in 2022–2023 and 18 in 2023–2024. We utilized data from all whooping cranes with active transmitters from 2009-2018, and from 3 additional inland wintering individuals from 2017–2022. We compared 95% auto-correlated kernel density estimates (AKDE) and daily distance movements for coastal wintering cranes and those that spent a portion of their winter inland. We also examined daily movement patterns in relation to wintering range use (inland or coastal) considering demographic and temporal factors with Generalized Linear Mixed-Effects Models (GLMM). Six marked birds across 10 bird-winters from 2011–2021 spent between 3.1-99.3% of their winter at inland areas. Inland wintering birds had AKDE home ranges that were 3.1 times as large as coastal wintering birds. Additionally, the top GLMM predicted that spending a portion of the winter at inland areas equated to a 92.0±4.2% increase in daily movement during the winter. We found that several other factors influenced daily movement patterns, which warrant consideration when comparing between the groups. Daily movements followed a quadratic temporal pattern with greater movements in the late fall and early spring. Continued use of inland areas has implications for how we manage, monitor, and plan for this population’s recovery.",oral,Conservation & Ecology of Birds III
50,Energy Expenditure of Northern Pintail in Response to Climatic Variation During Spring Migration,"Abstract: Thermal extremes during spring migration compound energetic costs to birds already under selective pressure to maximize fitness by balancing time and energy requirements, which may carry implications for their fitness. Under projected climate change scenarios, increased incidence of extreme weather events and warming trends may further constrain activity patterns and energetics during migration. However, individual trait variation and thermal refugia may allow individuals to better cope with these stressors. The northern pintail (Anas acuta; hereafter, “pintail”) is a circumpolar species of dabbling duck. Pintails arrive earlier than most dabbling duck species to breeding areas of the Prairie Pothole Region of North America. This likely exposes individuals to the species’ lower thermal limits. Pintails also demonstrate earlier migration related to spring warming trends. We will use spring migration-track data from female pintails fitted with GPS transmitters, equipped with accelerometers, in their Southwestern U.S. winter range (n = 280; 2019-2023). We will examine the constraints thermoregulation may place on migratory activity under present and projected climatic conditions. We will model the relationship between standard metabolic rate (based on microclimate model-predicted air temperatures and mass) and overall dynamic body acceleration (energy expenditure) using generalized additive models to identify thresholds in activity responses. We expect our novel approach in a migratory wetland bird will provide a mechanistic understanding of avian migration energetics given climatic variation and inform adaptive conservation planning under climate change.",oral,Conservation & Ecology of Birds III
51,Influence of Hunting on Waterfowl Diel Use of Texas Wetlands,"Abstract: Sanctuaries (i.e., non-hunted wetlands) are important for waterfowl during the hunting season and have been shown to increase local waterfowl abundance and diversity. The Texas Coast Waterfowl Sanctuary Program, created by Texas Parks and Wildlife Department, aims to enroll private wetland sites to serve as waterfowl sanctuaries in areas with high hunting pressure. In the presence of hunting disturbance, some waterfowl preferentially use sanctuaries during the day and increase use of hunted wetlands at night. Understanding the dynamics of species presence and diel use patterns for different waterfowl species can help inform habitat management. Traditional waterfowl survey techniques provide incomplete coverage across the diel cycle and introduce potential biases and disturbances to birds. Autonomous recording units (ARUs) have become increasingly common in avian research but to date, applications for surveying waterfowl have been limited. Our objective is to examine diel occupancy of waterfowl in sanctuaries and hunted wetlands using ARUs. We deployed ARUs using a paired comparison design in wetlands along the Texas coast from November 2023 to March 2024. We used BirdNET, a machine learning classifier, to detect vocalizations of snow geese (Anser caerulescens), American wigeon (Mareca americana), and green- winged teal (Anas crecca). Results will be used to investigate how wetland characteristics impact waterfowl use of wetlands throughout the entire 24-hour cycle. Our study will help inform the strategic placement of waterfowl sanctuaries on the Texas coast and offer guidance for acoustic monitoring of waterfowl in wetland systems.",oral,Conservation & Ecology of Birds III
52,"Factors Influencing Waterbird Preferred Habitat Use of the Zandmotor Beach, Monster, Netherlands","Abstract: Building with Nature solutions that provide waterbird habitat have added benefits to socio-ecological systems including supporting ecosystem services, providing enhanced erosion control, and encouraging recreation opportunities, among others. By understanding habitat parameters that attract birds, managers can replicate these conditions in other areas. This study seeks to determine what variables affect the presence of waterbirds in habitat created by the Sand Motor, a Dutch beach mega- nourishment project. Lessons learned in the Netherlands can be used to benefit future coastal resiliency projects in Texas’ Galveston Bay system. Data on waterbird use of the Zandmotor Beach were collected during field surveys in May/ June 2024. Variables were both field observed (species, behavior, microhabitat, hours to low tide, etc.) and GIS generated (beach width, land cover within 100 m buffer, etc.). Of the 499 birds recorded, 82.6% were actively roosting while the remaining 17.4% were observed in feeding behavior. Observations were analyzed for statistical significance using Poisson regression to determine which factors predicted the number of expected waterbirds (R2 value= 0.43, Chi2= 0). Significant variables included daytime temperature (+), wind speed (+), count of recreational users (-), percentage habitat classified as mud flat (+)/ sand (+)/and moist sand (+). This study on the Sand Motor 13 years after construction, provides conclusive evidence of the importance of manmade habitat to vulnerable bird populations in addition to its function as coastline protection. Knowledge of variables driving habitat selection will allow new coastal resiliency structures to be built with added features to support more waterbirds. Conservation & Ecology of Reptiles & Amphibians Pioneer III, February 20, 2025 Moderator: Samra Bufkins",oral,Conservation & Ecology of Birds III
53,Herpetofaunal Impediment and Entanglement Risks in Erosion Control Products,"Abstract: Urbanization in Texas has increased road construction projects, contributing to the number of deployed erosion control products (ECPs). These ECPs include erosion control blankets composed of synthetic or organic mesh and matrices, which may create risks of entanglement and mortality to wildlife. Anecdotal reports exist of herpetofauna experiencing entanglement and mortality in ECPs, creating concern that ECPS may affect threatened and endangered taxa. Our objective is to evaluate risks that ECPs may pose to herpetofauna in Texas. We selected frog and toad (Anura), lizard (Squamata, “Lacertilia”), and turtles and tortoises (Testudines) as proxy species to represent wild or at-risk taxa. We obtained 12 ECPs with differing materials, netting, and matrices. We conducted field trials by installing ECPs either in a controlled area or an experimental arena (3.0 x 1.5 x 0.9 m). We recorded behaviors, impediments, and entanglement to gauge potential risks posed by each product. We measured body sizes and recorded ECP composition. Preliminary results suggest that smaller reptile species or individuals [three-toed box turtle (Terrapene triunguis), Texas tortoise (Gopherus berlandieri), Texas alligator lizard (Gerrhonotus infernalis)] may experience more frequent and moderate impediments (n = 22; 11 mild, 9 moderate, 2 severe) and entanglements (n = 10; 6 mild, 2 moderate, 1 severe) than larger individuals. Amphibians experienced fewer impediments and no entanglements. Frequency and severity of impediment and entanglement varied between ECP types. These trials are part of a larger project studying risks that different ECP materials pose to various wild taxa in Texas.",oral,Conservation & Ecology of Reptiles & Amphibians
54,Texas Tortoise Movement Ecology in a Fire-managed Rangeland,"Abstract: Fire is a natural ecological process that structures many ecosystems globally. Prescribed fire can be used to mimic historical fire regimes in areas where fire has been suppressed by humans, which in turn alters vegetation species composition and structure. Thus, it is important to examine the effects of fire on wildlife species to understand the implications for species conservation. In southern Texas, prescribed fire is used to manage woody plant encroachment and improve quality of forage for cattle and wildlife in the Tamaulipan biotic province, which is inhabited by Texas tortoises (Gopherus berlandieri). We assessed the movement and resource use of Texas tortoises in response to prescribed fire on a coastal rangeland in southern Texas. Rangeland sites ≥200 ha were randomly assigned to winter or summer prescribed fire at 3- or 5-year fire return intervals. In treatment and control sites, we equipped 30 tortoises with GPS tags and iButton temperature loggers. We also collected surface temperature using iButtons. Using GPS locations, landcover classification, and temperature data, we conducted resource selection analyses to compare tortoise ecology before and after fires. During the summer, the area (ha) used by tortoises increased post-fire for 6 weeks, whereas space use did not change during winter. Net squared displacement data indicated tortoises showed site fidelity during both seasons. These data and findings describe how fire affects Texas tortoise ecology, which will aid in developing strategies for integrating fire into holistic management plans to minimize the impact on tortoises while benefiting other wild and domestic animals.",oral,Conservation & Ecology of Reptiles & Amphibians
55,Changes in Herpetofauna Communities Across a Gradient of Native and Invasive Vegetation,"Abstract: Nonnative and invasive plants are considered a conservation threat to native ecosystems. As ecosystems are invaded, invasive plants can replace native plant species resulting in changes in the vegetative structure, which may serve as an ecological filter. Additionally, this replacement may negatively impact ecosystem function by altering trophic systems as a bottom-up control mechanism. Herpetofauna species can serve as indicators of ecosystem health due to the multiple trophic roles these species fill; however, little is known of their response to invasive vegetation and habitat change in southern Texas. To evaluate impacts of invasive vegetation on herpetofauna communities, we sampled herpetofauna at the Welder Wildlife Refuge in San Patricio County, Texas, USA. We sampled across six plots: two native, two invasive, and two intermediate vegetative communities. We collected data during 2020- 2023, and we recorded 530 captures of 31 reptile species and 6,370 captures of 12 amphibian species. We compared beta diversity of herpetofauna among vegetative communities and sampling years. Beta diversity differed between native and invaded vegetation communities for reptiles, but not for amphibians. For both groups, beta diversity differed between drought years and years with normal or above average rainfall. Drought conditions can impact overall vegetative conditions and microhabitat conditions. The level of invasive vegetation along with drought conditions may drive differences in herpetofauna community structure. This work will provide information on herpetofauna community responses to invasive vegetation which has implications for health and conservation of grassland ecosystems.",oral,Conservation & Ecology of Reptiles & Amphibians
56,Effect of Chinese Tallow Leaf Fall on Amphibian Oviposition Site Selection in East Texas,"Abstract: Amphibian reproductive success is closely tied to oviposition site selection, and highly influenced by environmental factors and habitat quality. Adults assess multiple factors (e.g., predation risk, resource availability) to optimize offspring fitness. Invasive plants (e.g., Chinese tallow (Triadica sebifera)), can alter habitat characteristics by influencing nutrient dynamics, often to the detriment of amphibians. We investigated how Chinese tallow and two native species, Loblolly Pine (Pinus taeda) and Shumard Oak (Quercus shumardii) leaf litter influence amphibian oviposition site selection. We hypothesized that amphibians initially select sites with favorable water quality, such as higher dissolved oxygen and neutral pH, but avoid them at high conspecific densities due to priority effects, with later arriving eggs facing increased risk of cannibalism. Using a factorial design, we tested leaf litter species and concentrations in aquatic mesocosms, and monitored the presence of adults, amplexic pairs, eggs, tadpoles nightly, tadpole relative abundance, and water quality parameters. Tadpole abundance was higher in Loblolly Pine and Shumard Oak mesocosms. Mesocosms containing Chinese tallow leaf litter, particularly at higher concentrations, revealed the most pronounced changes in water quality, with significantly lower pH and dissolved oxygen levels and higher specific conductivity and total dissolved solids. Turbidity and temperature were not significantly influenced by leaf litter treatments. These findings indicate that leaf litter species influence water quality, affecting amphibian oviposition preferences. The observed impacts of Chinese tallow highlight the need for its management in wetland habitats, as its presence alters environmental conditions critical for amphibian reproductive success.",oral,Conservation & Ecology of Reptiles & Amphibians
57,Using Herpetofauna to Determine Wetland Health and Function in the Red River Watershed,"Abstract: Wetland restoration efforts have become more prevalent as the ecological processes and benefits of these systems are more understood. Ecological services provided by wetlands include flood attenuation, nutrient cycling, sediment stabilization, and improved water quality. Wetlands also provide unique habitats for both aquatic and terrestrial organisms. Reptiles and amphibians are commonly used as indicator species in wetlands due to their increased sensitivity to environmental conditions and fast responses to change due to their short generation cycles. Through the Agriculture Conservation Easement Program, ACEP, private landowners can help protect, restore, and enhance wetlands that have been affected by agricultural uses. This project will evaluate reptile and amphibian communities in reconstructed and natural wetlands within the Red River Basin of Northeastern Texas and Northwestern Louisiana. There will be five natural wetlands sampled to create a working baseline for wetland functionality. In addition, thirty reconstructed wetlands will be sampled over a two-year period, starting February 2024. Data will be collected through visual encounters and standard trapping protocols to understand herpetofauna species and abundance.",oral,Conservation & Ecology of Reptiles & Amphibians
58,"Spatio-temporal Patterns of Environmental Dna Detectability for the Alligator Snapping Turtle (Macrochelys temminckii), A Species of Greatest Conservation Need in Texas","Abstract: The alligator snapping turtle (Macrochelys temminckii), a large freshwater turtle native to the southeastern United States, is a species of greatest conservation need (SGCN) in Texas and a candidate for listing as threatened under the Endangered Species Act. Information on its status across its range is limited because of its cryptic behavior and low detectability. Environmental DNA (eDNA) has recently emerged as a valuable and minimally-invasive tool to determine the presence of rare or cryptic species, particularly in aquatic environments. Here we present data from a 12-month sampling period of 9 sites where alligator snapping turtles are known to occur in east Texas, plus a negative control site outside of their range. Water samples were collected with abiotic measurements (including water temperature, pH, flow velocity, and dissolved oxygen), to evaluate their potential influence on eDNA detectability. The majority of positive samples came from lotic sites, with almost half of all detections occurring from October-December. On average, positive samples were collected from sites with lower temperatures, higher levels of dissolved oxygen, and higher turbidity. These results demonstrate the potential influence of environmental variables on eDNA results and what considerations are needed in predicting the presence of absence of turtles, especially in areas where they are known to be present. Results from this study may help to inform methods for a more targeted sampling effort for this species by determining optimal conditions for collecting eDNA samples, thus more accurately reflecting occurrence of alligator snapping turtles. Conservation & Ecology of Mammals IV Pioneer I, February 20, 2025 Moderator: Rusty Wood",oral,Conservation & Ecology of Reptiles & Amphibians
59,Behavioral Interactions Between Native and Non-native Ungulate Species in the Southern Great Plains,"Abstract: Non-native ungulates can have adverse effects on native ungulates, providing an opportunity to examine asymmetrical competition. We examined behavioral interactions between cattle (Bos taurus) and two native deer species: mule deer (Odocoileus hemionus) and white-tailed deer (O. virginianus). In March 2024, we randomly deployed 91 cameras across 7,537 ha in western Oklahoma. Across 5,551 trap nights, we recorded independent detections of cattle (n = 449), mule deer (n = 238), and white-tailed deer (n = 347). We investigated the potential for temporal niche partitioning by estimating diel activity patterns and overlap in activity (∆4) between species. Mule deer and cattle (Δ4 = 0.74, 95% CI: 0.63-0.75) had similar overlap of diel activity patterns to white-tailed deer and cattle (Δ4 = 0.70, 95% CI: 0.61-0.71). Cattle presence resulted in a 7% change in mule deer diel activity and a 14% change in white- tailed deer diel activity. In the absence of cattle, mule and white-tailed deer expressed more similar activity patterns (Δ4 = 0.91, 95% CI: 0.88-1.0) than in the presence of cattle (Δ4 = 0.84, 95% CI: 0.77-0.99). Compared to mule deer, white-tailed deer had lower diel activity overlap with cattle and responded more strongly to cattle presence. We offer evidence that cattle influence time budgets for native deer species, providing one behavioral mechanism for competition between livestock and wildlife. Understanding the mechanisms of competition is essential to identifying methods to mitigate the effects of competition and promoting compatibility between non-native and native ungulates in rangeland systems.",oral,Conservation & Ecology of Mammals IV
